PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection	
10.535	32.756	15.05	86.664	15.05	5.88	15.05	0.24	15.05	3.15	         	            	         	            
10.547	32.55	15.067	86.67	15.067	5.88	15.067	0.24	15.067	3.15	         	            	         	            
10.558	32.404	15.083	86.67	15.083	5.88	15.083	0.24	15.083	3.15	         	            	         	            
10.57	32.092	15.1	86.668	15.1	5.88	15.1	0.24	15.1	3.15	         	            	         	            
10.582	31.918	15.117	86.666	15.117	5.88	15.117	0.25	15.117	3.15	         	            	         	            
10.593	31.84	15.133	86.66	15.133	5.88	15.133	0.24	15.133	3.15	         	            	         	            
10.605	31.771	15.15	86.657	15.15	5.88	15.15	0.24	15.15	3.15	         	            	         	            
10.617	31.703	15.167	86.667	15.167	5.88	15.167	0.25	15.167	3.15	         	            	         	            
10.628	31.522	15.183	86.688	15.183	5.88	15.183	0.23	15.183	3.15	         	            	         	            
10.64	31.4	15.2	86.702	15.2	5.88	15.2	0.24	15.2	3.15	         	            	         	            
10.652	31.211	15.217	86.71	15.217	5.88	15.217	0.25	15.217	3.15	         	            	         	            
10.663	31.046	15.233	86.71	15.233	5.88	15.233	0.24	15.233	3.15	         	            	         	            
10.675	30.882	15.25	86.704	15.25	5.88	15.25	0.24	15.25	3.15	         	            	         	            
10.687	30.679	15.267	86.697	15.267	5.88	15.267	0.23	15.267	3.15	         	            	         	            
10.698	30.514	15.283	86.703	15.283	5.88	15.283	0.25	15.283	3.15	         	            	         	            
10.71	30.453	15.3	86.718	15.3	5.88	15.3	0.25	15.3	3.15	         	            	         	            
10.722	30.306	15.317	86.719	15.317	5.88	15.317	0.23	15.317	3.15	         	            	         	            
10.733	30.135	15.333	86.72	15.333	5.88	15.333	0.24	15.333	3.15	         	            	         	            
10.745	29.96	15.35	86.734	15.35	5.88	15.35	0.25	15.35	3.15	         	            	         	            
10.757	29.653	15.367	86.758	15.367	5.88	15.367	0.25	15.367	3.15	         	            	         	            
10.768	29.546	15.383	86.78	15.383	5.88	15.383	0.24	15.383	3.15	         	            	         	            
10.78	29.416	15.4	86.776	15.4	5.88	15.4	0.23	15.4	3.15	         	            	         	            
10.792	29.341	15.417	86.766	15.417	5.88	15.417	0.24	15.417	3.15	         	            	         	            
10.803	29.204	15.433	86.776	15.433	5.88	15.433	0.24	15.433	3.15	         	            	         	            
10.815	29.069	15.45	86.798	15.45	5.88	15.45	0.24	15.45	3.15	         	            	         	            
10.827	28.927	15.467	86.812	15.467	5.88	15.467	0.25	15.467	3.15	         	            	         	            
10.838	28.73	15.483	86.803	15.483	5.88	15.483	0.23	15.483	3.15	         	            	         	            
10.85	28.617	15.5	86.787	15.5	5.88	15.5	0.24	15.5	3.15	         	            	         	            
10.862	28.395	15.517	86.785	15.517	5.88	15.517	0.24	15.517	3.15	         	            	         	            
10.873	28.212	15.533	86.779	15.533	5.88	15.533	0.24	15.533	3.15	         	            	         	            
10.885	28.088	15.55	86.759	15.55	5.88	15.55	0.26	15.55	3.15	         	            	         	            
10.897	28.004	15.567	86.746	15.567	5.88	15.567	0.24	15.567	3.15	         	            	         	            
10.908	27.835	15.583	86.757	15.583	5.88	15.583	0.25	15.583	3.15	         	            	         	            
10.92	27.669	15.6	86.792	15.6	5.88	15.6	0.24	15.6	3.15	         	            	         	            
10.932	27.371	15.617	86.832	15.617	5.88	15.617	0.24	15.617	3.15	         	            	         	            
10.943	27.189	15.633	86.865	15.633	5.88	15.633	0.24	15.633	3.15	         	            	         	            
10.955	27.073	15.65	86.888	15.65	5.88	15.65	0.24	15.65	3.15	         	            	         	            
10.967	26.98	15.667	86.89	15.667	5.88	15.667	0.24	15.667	3.15	         	            	         	            
10.978	26.925	15.683	86.881	15.683	5.88	15.683	0.24	15.683	3.15	         	            	         	            
10.99	26.717	15.7	86.875	15.7	5.88	15.7	0.25	15.7	3.15	         	            	         	            
11.002	26.633	15.717	86.874	15.717	5.88	15.717	0.25	15.717	3.15	         	            	         	            
11.013	26.419	15.733	86.879	15.733	5.88	15.733	0.23	15.733	3.15	         	            	         	            
11.025	26.243	15.75	86.895	15.75	5.88	15.75	0.24	15.75	3.15	         	            	         	            
11.037	26.094	15.767	86.908	15.767	5.88	15.767	0.23	15.767	3.15	         	            	         	            
11.048	25.896	15.783	86.905	15.783	5.88	15.783	0.24	15.783	3.15	         	            	         	            
11.06	25.74	15.8	86.891	15.8	5.88	15.8	0.25	15.8	3.15	         	            	         	            
11.072	25.654	15.817	86.874	15.817	5.88	15.817	0.25	15.817	3.15	         	            	         	            
11.083	25.478	15.833	86.859	15.833	5.88	15.833	0.25	15.833	3.15	         	            	         	            
11.095	25.283	15.85	86.857	15.85	5.88	15.85	0.23	15.85	3.15	         	            	         	            
11.107	25.087	15.867	86.873	15.867	5.88	15.867	0.24	15.867	3.15	         	            	         	            
11.118	24.896	15.883	86.89	15.883	5.88	15.883	0.25	15.883	3.15	         	            	         	            
11.13	24.799	15.9	86.896	15.9	5.88	15.9	0.24	15.9	3.15	         	            	         	            
11.142	24.727	15.917	86.886	15.917	5.88	15.917	0.24	15.917	3.15	         	            	         	            
11.153	24.677	15.933	86.864	15.933	5.88	15.933	0.23	15.933	3.15	         	            	         	            
11.165	24.521	15.95	86.862	15.95	5.88	15.95	0.24	15.95	3.15	         	            	         	            
11.177	24.387	15.967	86.878	15.967	5.88	15.967	0.25	15.967	3.15	         	            	         	            
11.188	24.25	15.983	86.897	15.983	5.88	15.983	0.23	15.983	3.15	         	            	         	            
11.2	24.019	16	86.901	16	5.88	16	0.24	16	3.15	         	            	         	            
11.212	23.897	16.017	86.895	16.017	5.88	16.017	0.24	16.017	3.15	         	            	         	            
11.223	23.68	16.033	86.898	16.033	5.88	16.033	0.24	16.033	3.15	         	            	         	            
11.235	23.523	16.05	86.915	16.05	5.88	16.05	0.25	16.05	3.15	         	            	         	            
11.247	23.389	16.067	86.925	16.067	5.88	16.067	0.24	16.067	3.15	         	            	         	            
11.258	23.265	16.083	86.938	16.083	5.88	16.083	0.24	16.083	3.15	         	            	         	            
11.27	23.083	16.1	86.951	16.1	5.88	16.1	0.24	16.1	3.15	         	            	         	            
11.282	22.907	16.117	86.952	16.117	5.88	16.117	0.25	16.117	3.15	         	            	         	            
11.293	22.71	16.133	86.952	16.133	5.88	16.133	0.24	16.133	3.15	         	            	         	            
11.305	22.576	16.15	86.951	16.15	5.88	16.15	0.24	16.15	3.15	         	            	         	            
11.317	22.497	16.167	86.933	16.167	5.88	16.167	0.24	16.167	3.15	         	            	         	            
11.328	22.43	16.183	86.915	16.183	5.88	16.183	0.24	16.183	3.15	         	            	         	            
11.34	22.37	16.2	86.906	16.2	5.88	16.2	0.23	16.2	3.15	         	            	         	            
11.352	22.204	16.217	86.904	16.217	5.88	16.217	0.24	16.217	3.15	         	            	         	            
11.363	22.109	16.233	86.905	16.233	5.88	16.233	0.24	16.233	3.15	         	            	         	            
11.375	21.906	16.25	86.903	16.25	5.88	16.25	0.25	16.25	3.15	         	            	         	            
11.387	21.743	16.267	86.907	16.267	5.88	16.267	0.24	16.267	3.15	         	            	         	            
11.398	21.594	16.283	86.922	16.283	5.88	16.283	0.24	16.283	3.15	         	            	         	            
11.41	21.467	16.3	86.936	16.3	5.88	16.3	0.24	16.3	3.15	         	            	         	            
11.422	21.392	16.317	86.946	16.317	5.88	16.317	0.24	16.317	3.15	         	            	         	            
11.433	21.231	16.333	86.952	16.333	5.88	16.333	0.24	16.333	3.15	         	            	         	            
11.445	21.096	16.35	86.957	16.35	5.88	16.35	0.24	16.35	3.15	         	            	         	            
11.457	20.905	16.367	86.964	16.367	5.88	16.367	0.24	16.367	3.15	         	            	         	            
11.468	20.713	16.383	86.974	16.383	5.88	16.383	0.24	16.383	3.15	         	            	         	            
11.48	20.593	16.4	86.985	16.4	5.88	16.4	0.24	16.4	3.15	         	            	         	            
11.492	20.49	16.417	86.982	16.417	5.88	16.417	0.25	16.417	3.15	         	            	         	            
11.503	20.372	16.433	86.961	16.433	5.88	16.433	0.25	16.433	3.15	         	            	         	            
11.515	20.347	16.45	86.948	16.45	5.88	16.45	0.25	16.45	3.15	         	            	         	            
11.527	20.191	16.467	86.948	16.467	5.88	16.467	0.25	16.467	3.15	         	            	         	            
11.538	20.064	16.483	86.957	16.483	5.88	16.483	0.23	16.483	3.15	         	            	         	            
11.55	19.924	16.5	86.96	16.5	5.88	16.5	0.24	16.5	3.15	         	            	         	            
11.562	19.715	16.517	86.951	16.517	5.88	16.517	0.24	16.517	3.15	         	            	         	            
11.573	19.598	16.533	86.945	16.533	5.88	16.533	0.24	16.533	3.15	         	            	         	            
11.585	19.435	16.55	86.948	16.55	5.88	16.55	0.25	16.55	3.15	         	            	         	            
11.597	19.348	16.567	86.954	16.567	5.88	16.567	0.24	16.567	3.15	         	            	         	            
11.608	19.216	16.583	86.964	16.583	5.88	16.583	0.25	16.583	3.15	         	            	         	            
11.62	19.078	16.6	86.977	16.6	5.88	16.6	0.24	16.6	3.15	         	            	         	            
11.632	18.925	16.617	86.982	16.617	5.88	16.617	0.24	16.617	3.15	         	            	         	            
11.643	18.721	16.633	86.979	16.633	5.88	16.633	0.25	16.633	3.15	         	            	         	            
11.655	18.643	16.65	86.977	16.65	5.88	16.65	0.23	16.65	3.15	         	            	         	            
11.667	18.515	16.667	86.98	16.667	5.88	16.667	0.23	16.667	3.15	         	            	         	            
11.678	18.417	16.683	86.983	16.683	5.88	16.683	0.24	16.683	3.15	         	            	         	            
11.69	18.333	16.7	86.977	16.7	5.88	16.7	0.24	16.7	3.15	         	            	         	            
11.702	18.241	16.717	86.961	16.717	5.88	16.717	0.25	16.717	3.15	         	            	         	            
11.713	18.134	16.733	86.948	16.733	5.88	16.733	0.24	16.733	3.15	         	            	         	            
11.725	18.064	16.75	86.945	16.75	5.88	16.75	0.24	16.75	3.15	         	            	         	            
11.737	17.872	16.767	86.948	16.767	5.88	16.767	0.24	16.767	3.15	         	            	         	            
11.748	17.706	16.783	86.951	16.783	5.88	16.783	0.25	16.783	3.15	         	            	         	            
11.76	17.544	16.8	86.954	16.8	5.88	16.8	0.24	16.8	3.15	         	            	         	            
11.772	17.413	16.817	86.959	16.817	5.88	16.817	0.24	16.817	3.15	         	            	         	            
11.783	17.344	16.833	86.955	16.833	5.88	16.833	0.23	16.833	3.15	         	            	         	            
11.795	17.198	16.85	86.942	16.85	5.88	16.85	0.24	16.85	3.15	         	            	         	            
11.807	17.117	16.867	86.943	16.867	5.88	16.867	0.24	16.867	3.15	         	            	         	            
11.818	16.938	16.883	86.946	16.883	5.88	16.883	0.24	16.883	3.15	         	            	         	            
11.83	16.819	16.9	86.947	16.9	5.88	16.9	0.25	16.9	3.15	         	            	         	            
11.842	16.715	16.917	86.957	16.917	5.88	16.917	0.25	16.917	3.15	         	            	         	            
11.853	16.607	16.933	86.962	16.933	5.88	16.933	0.24	16.933	3.15	         	            	         	            
11.865	16.506	16.95	86.956	16.95	5.88	16.95	0.25	16.95	3.15	         	            	         	            
11.877	16.463	16.967	86.95	16.967	5.88	16.967	0.25	16.967	3.15	         	            	         	            
11.888	16.34	16.983	86.956	16.983	5.88	16.983	0.25	16.983	3.15	         	            	         	            
11.9	16.207	17	86.97	17	5.88	17	0.25	17	3.15	         	            	         	            
11.912	16.083	17.017	86.97	17.017	5.88	17.017	0.24	17.017	3.15	         	            	         	            
11.923	15.912	17.033	86.96	17.033	5.88	17.033	0.24	17.033	3.15	         	            	         	            
11.935	15.783	17.05	86.953	17.05	5.88	17.05	0.25	17.05	3.15	         	            	         	            
11.947	15.674	17.067	86.956	17.067	5.88	17.067	0.23	17.067	3.15	         	            	         	            
11.958	15.621	17.083	86.967	17.083	5.88	17.083	0.24	17.083	3.15	         	            	         	            
11.97	15.472	17.1	86.974	17.1	5.88	17.1	0.25	17.1	3.15	         	            	         	            
11.982	15.38	17.117	86.974	17.117	5.88	17.117	0.24	17.117	3.15	         	            	         	            
11.993	15.242	17.133	86.966	17.133	5.88	17.133	0.25	17.133	3.15	         	            	         	            
12.005	15.046	17.15	86.946	17.15	5.88	17.15	0.24	17.15	3.15	         	            	         	            
