PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection	
Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_UV1_280nm		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Cond		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_pH		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Pressure		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Flow		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Inject		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Logbook	
min	 mAU	min	 mS/cm	min	 	min	 MPa	min	 ml/min	min	(Injections)	min	(Set Marks)
5.367	31.425	6.708	86.813	13.417	5.76	6.708	0.29	6.708	4.72	         	            	         	            
5.373	31.551	6.717	86.828	13.433	5.76	6.717	0.3	6.717	4.72	         	            	         	            
5.38	31.707	6.725	86.828	13.45	5.76	6.725	0.3	6.725	4.72	         	            	         	            
5.387	31.828	6.733	86.837	13.467	5.76	6.733	0.3	6.733	4.72	         	            	         	            
5.393	31.96	6.742	86.837	13.483	5.76	6.742	0.31	6.742	4.72	         	            	         	            
5.4	32.1	6.75	86.832	13.5	5.76	6.75	0.3	6.75	4.72	         	            	         	            
5.407	32.233	6.758	86.832	13.517	5.76	6.758	0.3	6.758	4.72	         	            	         	            
5.413	32.364	6.767	86.821	13.533	5.76	6.767	0.3	6.767	4.72	         	            	         	            
5.42	32.47	6.775	86.821	13.55	5.76	6.775	0.31	6.775	4.72	         	            	         	            
5.427	32.59	6.783	86.822	13.567	5.76	6.783	0.31	6.783	4.72	         	            	         	            
5.433	32.688	6.792	86.822	13.583	5.76	6.792	0.3	6.792	4.72	         	            	         	            
5.44	32.801	6.8	86.826	13.6	5.76	6.8	0.3	6.8	4.72	         	            	         	            
5.447	32.889	6.808	86.826	13.617	5.76	6.808	0.3	6.808	4.72	         	            	         	            
5.453	33.006	6.817	86.83	13.633	5.76	6.817	0.3	6.817	4.72	         	            	         	            
5.46	33.131	6.825	86.83	13.65	5.76	6.825	0.3	6.825	4.72	         	            	         	            
5.467	33.266	6.833	86.838	13.667	5.76	6.833	0.3	6.833	4.72	         	            	         	            
5.473	33.385	6.842	86.838	13.683	5.76	6.842	0.29	6.842	4.72	         	            	         	            
5.48	33.486	6.85	86.847	13.7	5.76	6.85	0.3	6.85	4.72	         	            	         	            
5.487	33.635	6.858	86.847	13.717	5.76	6.858	0.3	6.858	4.72	         	            	         	            
5.493	33.745	6.867	86.847	13.733	5.76	6.867	0.3	6.867	4.72	         	            	         	            
5.5	33.861	6.875	86.847	13.75	5.76	6.875	0.3	6.875	4.72	         	            	         	            
5.507	33.945	6.883	86.841	13.767	5.76	6.883	0.3	6.883	4.72	         	            	         	            
5.513	34.046	6.892	86.841	13.783	5.76	6.892	0.3	6.892	4.72	         	            	         	            
5.52	34.172	6.9	86.84	13.8	5.76	6.9	0.3	6.9	4.72	         	            	         	            
5.527	34.284	6.908	86.84	13.817	5.76	6.908	0.3	6.908	4.72	         	            	         	            
5.533	34.381	6.917	86.83	13.833	5.76	6.917	0.3	6.917	4.72	         	            	         	            
5.54	34.466	6.925	86.83	13.85	5.76	6.925	0.31	6.925	4.72	         	            	         	            
5.547	34.561	6.933	86.822	13.867	5.76	6.933	0.3	6.933	4.72	         	            	         	            
5.553	34.641	6.942	86.822	13.883	5.76	6.942	0.3	6.942	4.72	         	            	         	            
5.56	34.746	6.95	86.812	13.9	5.76	6.95	0.3	6.95	4.72	         	            	         	            
5.567	34.826	6.958	86.812	13.917	5.76	6.958	0.3	6.958	4.72	         	            	         	            
5.573	34.917	6.967	86.796	13.933	5.76	6.967	0.3	6.967	4.72	         	            	         	            
5.58	35.018	6.975	86.796	13.95	5.76	6.975	0.3	6.975	4.72	         	            	         	            
5.587	35.127	6.983	86.795	13.967	5.76	6.983	0.3	6.983	4.72	         	            	         	            
5.593	35.223	6.992	86.795	13.983	5.76	6.992	0.3	6.992	4.72	         	            	         	            
5.6	35.289	7	86.802	14	5.76	7	0.29	7	4.72	         	            	         	            
5.607	35.378	7.008	86.802	14.017	5.76	7.008	0.3	7.008	4.72	         	            	         	            
5.613	35.453	7.017	86.814	14.033	5.76	7.017	0.3	7.017	4.72	         	            	         	            
5.62	35.549	7.025	86.814	14.05	5.76	7.025	0.31	7.025	4.72	         	            	         	            
5.627	35.612	7.033	86.811	14.067	5.76	7.033	0.31	7.033	4.72	         	            	         	            
5.633	35.679	7.042	86.811	14.083	5.76	7.042	0.29	7.042	4.72	         	            	         	            
5.64	35.768	7.05	86.792	14.1	5.76	7.05	0.29	7.05	4.72	         	            	         	            
5.647	35.849	7.058	86.792	14.117	5.76	7.058	0.3	7.058	4.72	         	            	         	            
5.653	35.917	7.067	86.789	14.133	5.76	7.067	0.3	7.067	4.72	         	            	         	            
5.66	35.968	7.075	86.789	14.15	5.76	7.075	0.3	7.075	4.72	         	            	         	            
5.667	36.026	7.083	86.803	14.167	5.76	7.083	0.29	7.083	4.72	         	            	         	            
5.673	36.083	7.092	86.803	14.183	5.76	7.092	0.3	7.092	4.72	         	            	         	            
5.68	36.167	7.1	86.822	14.2	5.76	7.1	0.3	7.1	4.72	         	            	         	            
5.687	36.225	7.108	86.822	14.217	5.76	7.108	0.31	7.108	4.72	         	            	         	            
5.693	36.296	7.117	86.836	14.233	5.76	7.117	0.32	7.117	4.72	         	            	         	            
5.7	36.374	7.125	86.836	14.25	5.76	7.125	0.31	7.125	4.72	         	            	         	            
5.707	36.455	7.133	86.845	14.267	5.76	7.133	0.3	7.133	4.72	         	            	         	            
5.713	36.513	7.142	86.845	14.283	5.76	7.142	0.3	7.142	4.72	         	            	         	            
5.72	36.539	7.15	86.846	14.3	5.76	7.15	0.31	7.15	4.72	         	            	         	            
5.727	36.586	7.158	86.846	14.317	5.76	7.158	0.31	7.158	4.72	         	            	         	            
5.733	36.629	7.167	86.845	14.333	5.76	7.167	0.3	7.167	4.72	         	            	         	            
5.74	36.691	7.175	86.845	14.35	5.76	7.175	0.29	7.175	4.72	         	            	         	            
5.747	36.738	7.183	86.844	14.367	5.76	7.183	0.3	7.183	4.72	         	            	         	            
5.753	36.801	7.192	86.844	14.383	5.76	7.192	0.3	7.192	4.72	         	            	         	            
5.76	36.886	7.2	86.836	14.4	5.76	7.2	0.3	7.2	4.72	         	            	         	            
5.767	36.963	7.208	86.836	14.417	5.76	7.208	0.29	7.208	4.72	         	            	         	            
5.773	37.013	7.217	86.833	14.433	5.76	7.217	0.29	7.217	4.72	         	            	         	            
5.78	37.035	7.225	86.833	14.45	5.76	7.225	0.29	7.225	4.72	         	            	         	            
5.787	37.052	7.233	86.835	14.467	5.76	7.233	0.3	7.233	4.72	         	            	         	            
5.793	37.061	7.242	86.835	14.483	5.76	7.242	0.3	7.242	4.72	         	            	         	            
5.8	37.094	7.25	86.841	14.5	5.76	7.25	0.3	7.25	4.72	         	            	         	            
5.807	37.12	7.258	86.841	14.517	5.76	7.258	0.3	7.258	4.72	         	            	         	            
5.813	37.166	7.267	86.842	14.533	5.76	7.267	0.3	7.267	4.72	         	            	         	            
5.82	37.23	7.275	86.842	14.55	5.76	7.275	0.31	7.275	4.72	         	            	         	            
5.827	37.299	7.283	86.842	14.567	5.76	7.283	0.3	7.283	4.72	         	            	         	            
5.833	37.337	7.292	86.842	14.583	5.76	7.292	0.3	7.292	4.72	         	            	         	            
5.84	37.342	7.3	86.853	14.6	5.76	7.3	0.3	7.3	4.72	         	            	         	            
5.847	37.384	7.308	86.853	14.617	5.76	7.308	0.3	7.308	4.72	         	            	         	            
5.853	37.411	7.317	86.872	14.633	5.76	7.317	0.3	7.317	4.72	         	            	         	            
5.86	37.46	7.325	86.872	14.65	5.76	7.325	0.29	7.325	4.72	         	            	         	            
5.867	37.493	7.333	86.883	14.667	5.76	7.333	0.29	7.333	4.72	         	            	         	            
5.873	37.54	7.342	86.883	14.683	5.76	7.342	0.3	7.342	4.72	         	            	         	            
5.88	37.615	7.35	86.882	14.7	5.76	7.35	0.3	7.35	4.72	         	            	         	            
5.887	37.669	7.358	86.882	14.717	5.76	7.358	0.3	7.358	4.72	         	            	         	            
5.893	37.68	7.367	86.876	14.733	5.76	7.367	0.3	7.367	4.72	         	            	         	            
5.9	37.666	7.375	86.876	14.75	5.76	7.375	0.3	7.375	4.72	         	            	         	            
5.907	37.646	7.383	86.867	14.767	5.76	7.383	0.3	7.383	4.72	         	            	         	            
5.913	37.63	7.392	86.867	14.783	5.76	7.392	0.3	7.392	4.72	         	            	         	            
5.92	37.641	7.4	86.855	14.8	5.76	7.4	0.31	7.4	4.72	         	            	         	            
5.927	37.645	7.408	86.855	14.817	5.76	7.408	0.3	7.408	4.72	         	            	         	            
5.933	37.66	7.417	86.855	14.833	5.76	7.417	0.3	7.417	4.72	         	            	         	            
5.94	37.685	7.425	86.855	14.85	5.76	7.425	0.3	7.425	4.72	         	            	         	            
5.947	37.707	7.433	86.864	14.867	5.76	7.433	0.29	7.433	4.72	         	            	         	            
5.953	37.706	7.442	86.864	14.883	5.76	7.442	0.3	7.442	4.72	         	            	         	            
5.96	37.675	7.45	86.867	14.9	5.76	7.45	0.3	7.45	4.72	         	            	         	            
5.967	37.663	7.458	86.867	14.917	5.76	7.458	0.3	7.458	4.72	         	            	         	            
5.973	37.656	7.467	86.87	14.933	5.76	7.467	0.3	7.467	4.72	         	            	         	            
5.98	37.693	7.475	86.87	14.95	5.76	7.475	0.3	7.475	4.72	         	            	         	            
5.987	37.727	7.483	86.878	14.967	5.76	7.483	0.31	7.483	4.72	         	            	         	            
5.993	37.756	7.492	86.878	14.983	5.76	7.492	0.31	7.492	4.72	         	            	         	            
6	37.8	7.5	86.885	15	5.76	7.5	0.3	7.5	4.72	         	            	         	            
6.007	37.823	7.508	86.885	15.017	5.76	7.508	0.3	7.508	4.72	         	            	         	            
6.013	37.826	7.517	86.889	15.033	5.76	7.517	0.3	7.517	4.72	         	            	         	            
6.02	37.793	7.525	86.889	15.05	5.76	7.525	0.3	7.525	4.72	         	            	         	            
6.027	37.742	7.533	86.896	15.067	5.76	7.533	0.31	7.533	4.72	         	            	         	            
6.033	37.714	7.542	86.896	15.083	5.76	7.542	0.29	7.542	4.72	         	            	         	            
6.04	37.687	7.55	86.9	15.1	5.76	7.55	0.29	7.55	4.72	         	            	         	            
6.047	37.675	7.558	86.9	15.117	5.76	7.558	0.29	7.558	4.72	         	            	         	            
6.053	37.684	7.567	86.891	15.133	5.76	7.567	0.29	7.567	4.72	         	            	         	            
6.06	37.692	7.575	86.891	15.15	5.76	7.575	0.3	7.575	4.72	         	            	         	            
6.067	37.696	7.583	86.885	15.167	5.76	7.583	0.3	7.583	4.72	         	            	         	            
6.073	37.668	7.592	86.885	15.183	5.76	7.592	0.3	7.592	4.72	         	            	         	            
6.08	37.624	7.6	86.878	15.2	5.76	7.6	0.3	7.6	4.72	         	            	         	            
6.087	37.612	7.608	86.878	15.217	5.76	7.608	0.3	7.608	4.72	         	            	         	            
6.093	37.581	7.617	86.859	15.233	5.76	7.617	0.3	7.617	4.72	         	            	         	            
6.1	37.569	7.625	86.859	15.25	5.76	7.625	0.31	7.625	4.72	         	            	         	            
6.107	37.562	7.633	86.839	15.267	5.76	7.633	0.31	7.633	4.72	         	            	         	            
6.113	37.568	7.642	86.839	15.283	5.76	7.642	0.29	7.642	4.72	         	            	         	            
6.12	37.604	7.65	86.826	15.3	5.76	7.65	0.3	7.65	4.72	         	            	         	            
6.127	37.622	7.658	86.826	15.317	5.76	7.658	0.3	7.658	4.72	         	            	         	            
6.133	37.604	7.667	86.825	15.333	5.76	7.667	0.29	7.667	4.72	         	            	         	            
6.14	37.57	7.675	86.825	15.35	5.76	7.675	0.3	7.675	4.72	         	            	         	            
6.147	37.519	7.683	86.833	15.367	5.76	7.683	0.3	7.683	4.72	         	            	         	            
6.153	37.473	7.692	86.833	15.383	5.76	7.692	0.3	7.692	4.72	         	            	         	            
6.16	37.438	7.7	86.834	15.4	5.76	7.7	0.3	7.7	4.72	         	            	         	            
6.167	37.412	7.708	86.834	15.417	5.76	7.708	0.3	7.708	4.72	         	            	         	            
6.173	37.413	7.717	86.827	15.433	5.76	7.717	0.31	7.717	4.72	         	            	         	            
6.18	37.407	7.725	86.827	15.45	5.76	7.725	0.31	7.725	4.72	         	            	         	            
6.187	37.389	7.733	86.826	15.467	5.76	7.733	0.3	7.733	4.72	         	            	         	            
6.193	37.352	7.742	86.826	15.483	5.76	7.742	0.3	7.742	4.72	         	            	         	            
6.2	37.298	7.75	86.833	15.5	5.76	7.75	0.3	7.75	4.72	         	            	         	            
6.207	37.255	7.758	86.833	15.517	5.76	7.758	0.3	7.758	4.72	         	            	         	            
6.213	37.194	7.767	86.848	15.533	5.76	7.767	0.3	7.767	4.72	         	            	         	            
6.22	37.143	7.775	86.848	15.55	5.76	7.775	0.3	7.775	4.72	         	            	         	            
6.227	37.13	7.783	86.864	15.567	5.76	7.783	0.3	7.783	4.72	         	            	         	            
6.233	37.121	7.792	86.864	15.583	5.76	7.792	0.3	7.792	4.72	         	            	         	            
6.24	37.118	7.8	86.87	15.6	5.76	7.8	0.3	7.8	4.72	         	            	         	            
6.247	37.093	7.808	86.87	15.617	5.76	7.808	0.3	7.808	4.72	         	            	         	            
6.253	37.052	7.817	86.879	15.633	5.76	7.817	0.3	7.817	4.72	         	            	         	            
6.26	37	7.825	86.879	15.65	5.76	7.825	0.3	7.825	4.72	         	            	         	            
6.267	36.933	7.833	86.896	15.667	5.76	7.833	0.3	7.833	4.72	         	            	         	            
6.273	36.882	7.842	86.896	15.683	5.76	7.842	0.29	7.842	4.72	         	            	         	            
6.28	36.85	7.85	86.904	15.7	5.76	7.85	0.3	7.85	4.72	         	            	         	            
6.287	36.846	7.858	86.904	15.717	5.76	7.858	0.31	7.858	4.72	         	            	         	            
6.293	36.849	7.867	86.902	15.733	5.76	7.867	0.31	7.867	4.72	         	            	         	            
6.3	36.845	7.875	86.902	15.75	5.76	7.875	0.31	7.875	4.72	         	            	         	            
6.307	36.836	7.883	86.898	15.767	5.76	7.883	0.3	7.883	4.72	         	            	         	            
6.313	36.792	7.892	86.898	15.783	5.76	7.892	0.3	7.892	4.72	         	            	         	            
6.32	36.718	7.9	86.906	15.8	5.76	7.9	0.31	7.9	4.72	         	            	         	            
6.327	36.655	7.908	86.906	15.817	5.76	7.908	0.3	7.908	4.72	         	            	         	            
6.333	36.593	7.917	86.921	15.833	5.76	7.917	0.3	7.917	4.72	         	            	         	            
6.34	36.532	7.925	86.921	15.85	5.76	7.925	0.3	7.925	4.72	         	            	         	            
6.347	36.494	7.933	86.934	15.867	5.76	7.933	0.3	7.933	4.72	         	            	         	            
6.353	36.462	7.942	86.934	15.883	5.76	7.942	0.31	7.942	4.72	         	            	         	            
6.36	36.453	7.95	86.943	15.9	5.76	7.95	0.31	7.95	4.72	         	            	         	            
