PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection	
5.395	24.111	8.992	86.856	         	            	8.992	0.34	8.992	6.3	         	            	         	            
5.4	24.022	9	86.856	         	            	9	0.35	9	6.3	         	            	         	            
5.405	23.944	9.008	86.861	         	            	9.008	0.34	9.008	6.3	         	            	         	            
5.41	23.845	9.017	86.861	         	            	9.017	0.33	9.017	6.3	         	            	         	            
5.415	23.76	9.025	86.873	         	            	9.025	0.33	9.025	6.3	         	            	         	            
5.42	23.655	9.033	86.873	         	            	9.033	0.34	9.033	6.3	         	            	         	            
5.425	23.565	9.042	86.882	         	            	9.042	0.34	9.042	6.3	         	            	         	            
5.43	23.467	9.05	86.882	         	            	9.05	0.34	9.05	6.3	         	            	         	            
5.435	23.362	9.058	86.893	         	            	9.058	0.34	9.058	6.3	         	            	         	            
5.44	23.295	9.067	86.893	         	            	9.067	0.33	9.067	6.3	         	            	         	            
5.445	23.21	9.075	86.905	         	            	9.075	0.33	9.075	6.3	         	            	         	            
5.45	23.139	9.083	86.905	         	            	9.083	0.34	9.083	6.3	         	            	         	            
5.455	23.069	9.092	86.915	         	            	9.092	0.34	9.092	6.3	         	            	         	            
5.46	23.004	9.1	86.915	         	            	9.1	0.34	9.1	6.3	         	            	         	            
5.465	22.937	9.108	86.923	         	            	9.108	0.33	9.108	6.3	         	            	         	            
5.47	22.84	9.117	86.923	         	            	9.117	0.33	9.117	6.3	         	            	         	            
5.475	22.772	9.125	86.925	         	            	9.125	0.33	9.125	6.3	         	            	         	            
5.48	22.694	9.133	86.925	         	            	9.133	0.33	9.133	6.3	         	            	         	            
5.485	22.626	9.142	86.919	         	            	9.142	0.33	9.142	6.3	         	            	         	            
5.49	22.549	9.15	86.919	         	            	9.15	0.34	9.15	6.3	         	            	         	            
5.495	22.46	9.158	86.903	         	            	9.158	0.34	9.158	6.3	         	            	         	            
5.5	22.374	9.167	86.903	         	            	9.167	0.33	9.167	6.3	         	            	         	            
5.505	22.288	9.175	86.888	         	            	9.175	0.33	9.175	6.3	         	            	         	            
5.51	22.241	9.183	86.888	         	            	9.183	0.33	9.183	6.3	         	            	         	            
5.515	22.193	9.192	86.874	         	            	9.192	0.33	9.192	6.3	         	            	         	            
5.52	22.146	9.2	86.874	         	            	9.2	0.33	9.2	6.3	         	            	         	            
5.525	22.09	9.208	86.867	         	            	9.208	0.34	9.208	6.3	         	            	         	            
5.53	22.001	9.217	86.867	         	            	9.217	0.34	9.217	6.3	         	            	         	            
5.535	21.94	9.225	86.868	         	            	9.225	0.35	9.225	6.3	         	            	         	            
5.54	21.858	9.233	86.868	         	            	9.233	0.35	9.233	6.3	         	            	         	            
5.545	21.774	9.242	86.87	         	            	9.242	0.35	9.242	6.3	         	            	         	            
5.55	21.689	9.25	86.87	         	            	9.25	0.34	9.25	6.3	         	            	         	            
5.555	21.604	9.258	86.862	         	            	9.258	0.34	9.258	6.3	         	            	         	            
5.56	21.53	9.267	86.862	         	            	9.267	0.34	9.267	6.3	         	            	         	            
5.565	21.424	9.275	86.852	         	            	9.275	0.33	9.275	6.3	         	            	         	            
5.57	21.364	9.283	86.852	         	            	9.283	0.33	9.283	6.3	         	            	         	            
5.575	21.286	9.292	86.845	         	            	9.292	0.34	9.292	6.3	         	            	         	            
5.58	21.208	9.3	86.845	         	            	9.3	0.35	9.3	6.3	         	            	         	            
5.585	21.141	9.308	86.828	         	            	9.308	0.34	9.308	6.3	         	            	         	            
5.59	21.072	9.317	86.828	         	            	9.317	0.34	9.317	6.3	         	            	         	            
5.595	21.004	9.325	86.79	         	            	9.325	0.34	9.325	6.3	         	            	         	            
5.6	20.914	9.333	86.79	         	            	9.333	0.35	9.333	6.3	         	            	         	            
5.605	20.839	9.342	86.763	         	            	9.342	0.34	9.342	6.3	         	            	         	            
5.61	20.761	9.35	86.763	         	            	9.35	0.33	9.35	6.3	         	            	         	            
5.615	20.681	9.358	86.77	         	            	9.358	0.34	9.358	6.3	         	            	         	            
5.62	20.623	9.367	86.77	         	            	9.367	0.35	9.367	6.3	         	            	         	            
5.625	20.537	9.375	86.799	         	            	9.375	0.34	9.375	6.3	         	            	         	            
5.63	20.457	9.383	86.799	         	            	9.383	0.33	9.383	6.3	         	            	         	            
5.635	20.377	9.392	86.828	         	            	9.392	0.33	9.392	6.3	         	            	         	            
5.64	20.307	9.4	86.828	         	            	9.4	0.34	9.4	6.3	         	            	         	            
5.645	20.236	9.408	86.838	         	            	9.408	0.34	9.408	6.3	         	            	         	            
5.65	20.137	9.417	86.838	         	            	9.417	0.34	9.417	6.3	         	            	         	            
5.655	20.062	9.425	86.839	         	            	9.425	0.34	9.425	6.3	         	            	         	            
5.66	19.974	9.433	86.839	         	            	9.433	0.34	9.433	6.3	         	            	         	            
5.665	19.906	9.442	86.846	         	            	9.442	0.34	9.442	6.3	         	            	         	            
5.67	19.839	9.45	86.846	         	            	9.45	0.34	9.45	6.3	         	            	         	            
5.675	19.766	9.458	86.865	         	            	9.458	0.34	9.458	6.3	         	            	         	            
5.68	19.697	9.467	86.865	         	            	9.467	0.33	9.467	6.3	         	            	         	            
5.685	19.627	9.475	86.879	         	            	9.475	0.33	9.475	6.3	         	            	         	            
5.69	19.592	9.483	86.879	         	            	9.483	0.33	9.483	6.3	         	            	         	            
5.695	19.556	9.492	86.89	         	            	9.492	0.33	9.492	6.3	         	            	         	            
5.7	19.523	9.5	86.89	         	            	9.5	0.34	9.5	6.3	         	            	         	            
5.705	19.477	9.508	86.893	         	            	9.508	0.34	9.508	6.3	         	            	         	            
5.71	19.397	9.517	86.893	         	            	9.517	0.33	9.517	6.3	         	            	         	            
5.715	19.331	9.525	86.87	         	            	9.525	0.33	9.525	6.3	         	            	         	            
5.72	19.246	9.533	86.87	         	            	9.533	0.33	9.533	6.3	         	            	         	            
5.725	19.161	9.542	86.842	         	            	9.542	0.33	9.542	6.3	         	            	         	            
5.73	19.077	9.55	86.842	         	            	9.55	0.33	9.55	6.3	         	            	         	            
5.735	18.994	9.558	86.844	         	            	9.558	0.34	9.558	6.3	         	            	         	            
5.74	18.923	9.567	86.844	         	            	9.567	0.35	9.567	6.3	         	            	         	            
5.745	18.812	9.575	86.854	         	            	9.575	0.35	9.575	6.3	         	            	         	            
5.75	18.75	9.583	86.854	         	            	9.583	0.35	9.583	6.3	         	            	         	            
5.755	18.676	9.592	86.856	         	            	9.592	0.33	9.592	6.3	         	            	         	            
5.76	18.602	9.6	86.856	         	            	9.6	0.33	9.6	6.3	         	            	         	            
5.765	18.541	9.608	86.858	         	            	9.608	0.33	9.608	6.3	         	            	         	            
5.77	18.476	9.617	86.858	         	            	9.617	0.33	9.617	6.3	         	            	         	            
