PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection	
4.92	14.27	8.2	86.932	         	            	8.2	0.36	8.2	7.87	         	            	         	            
4.925	14.215	8.208	86.924	         	            	8.208	0.36	8.208	7.87	         	            	         	            
4.93	14.145	8.217	86.924	         	            	8.217	0.35	8.217	7.87	         	            	         	            
4.935	14.077	8.225	86.928	         	            	8.225	0.36	8.225	7.87	         	            	         	            
4.94	14.004	8.233	86.928	         	            	8.233	0.36	8.233	7.87	         	            	         	            
4.945	13.931	8.242	86.938	         	            	8.242	0.36	8.242	7.87	         	            	         	            
4.95	13.871	8.25	86.938	         	            	8.25	0.36	8.25	7.87	         	            	         	            
4.955	13.799	8.258	86.94	         	            	8.258	0.36	8.258	7.87	         	            	         	            
4.96	13.748	8.267	86.94	         	            	8.267	0.36	8.267	7.87	         	            	         	            
4.965	13.696	8.275	86.926	         	            	8.275	0.35	8.275	7.87	         	            	         	            
4.97	13.65	8.283	86.926	         	            	8.283	0.35	8.283	7.87	         	            	         	            
4.975	13.602	8.292	86.906	         	            	8.292	0.36	8.292	7.87	         	            	         	            
4.98	13.539	8.3	86.906	         	            	8.3	0.36	8.3	7.87	         	            	         	            
4.985	13.489	8.308	86.901	         	            	8.308	0.36	8.308	7.87	         	            	         	            
4.99	13.424	8.317	86.901	         	            	8.317	0.36	8.317	7.87	         	            	         	            
4.995	13.369	8.325	86.901	         	            	8.325	0.36	8.325	7.87	         	            	         	            
5	13.308	8.333	86.901	         	            	8.333	0.36	8.333	7.87	         	            	         	            
5.005	13.24	8.342	86.902	         	            	8.342	0.36	8.342	7.87	         	            	         	            
5.01	13.173	8.35	86.902	         	            	8.35	0.36	8.35	7.87	         	            	         	            
5.015	13.091	8.358	86.913	         	            	8.358	0.36	8.358	7.87	         	            	         	            
5.02	13.03	8.367	86.913	         	            	8.367	0.36	8.367	7.87	         	            	         	            
5.025	12.967	8.375	86.916	         	            	8.375	0.36	8.375	7.87	         	            	         	            
5.03	12.907	8.383	86.916	         	            	8.383	0.36	8.383	7.87	         	            	         	            
5.035	12.854	8.392	86.902	         	            	8.392	0.36	8.392	7.87	         	            	         	            
5.04	12.792	8.4	86.902	         	            	8.4	0.37	8.4	7.87	         	            	         	            
5.045	12.753	8.408	86.89	         	            	8.408	0.37	8.408	7.87	         	            	         	            
5.05	12.69	8.417	86.89	         	            	8.417	0.37	8.417	7.87	         	            	         	            
5.055	12.637	8.425	86.879	         	            	8.425	0.36	8.425	7.87	         	            	         	            
5.06	12.579	8.433	86.879	         	            	8.433	0.36	8.433	7.87	         	            	         	            
5.065	12.514	8.442	86.872	         	            	8.442	0.36	8.442	7.87	         	            	         	            
5.07	12.453	8.45	86.872	         	            	8.45	0.35	8.45	7.87	         	            	         	            
5.075	12.384	8.458	86.875	         	            	8.458	0.35	8.458	7.87	         	            	         	            
5.08	12.325	8.467	86.875	         	            	8.467	0.36	8.467	7.87	         	            	         	            
5.085	12.262	8.475	86.875	         	            	8.475	0.37	8.475	7.87	         	            	         	            
5.09	12.207	8.483	86.875	         	            	8.483	0.37	8.483	7.87	         	            	         	            
5.095	12.156	8.492	86.866	         	            	8.492	0.36	8.492	7.87	         	            	         	            
5.1	12.09	8.5	86.866	         	            	8.5	0.36	8.5	7.87	         	            	         	            
5.105	12.042	8.508	86.871	         	            	8.508	0.36	8.508	7.87	         	            	         	            
5.11	11.992	8.517	86.871	         	            	8.517	0.36	8.517	7.87	         	            	         	            
5.115	11.947	8.525	86.892	         	            	8.525	0.36	8.525	7.87	         	            	         	            
5.12	11.888	8.533	86.892	         	            	8.533	0.36	8.533	7.87	         	            	         	            
5.125	11.815	8.542	86.911	         	            	8.542	0.36	8.542	7.87	         	            	         	            
5.13	11.747	8.55	86.911	         	            	8.55	0.36	8.55	7.87	         	            	         	            
5.135	11.676	8.558	86.928	         	            	8.558	0.36	8.558	7.87	         	            	         	            
5.14	11.63	8.567	86.928	         	            	8.567	0.36	8.567	7.87	         	            	         	            
5.145	11.576	8.575	86.942	         	            	8.575	0.36	8.575	7.87	         	            	         	            
5.15	11.518	8.583	86.942	         	            	8.583	0.36	8.583	7.87	         	            	         	            
5.155	11.461	8.592	86.947	         	            	8.592	0.36	8.592	7.87	         	            	         	            
5.16	11.4	8.6	86.947	         	            	8.6	0.37	8.6	7.87	         	            	         	            
5.165	11.373	8.608	86.949	         	            	8.608	0.36	8.608	7.87	         	            	         	            
5.17	11.322	8.617	86.949	         	            	8.617	0.36	8.617	7.87	         	            	         	            
5.175	11.272	8.625	86.959	         	            	8.625	0.35	8.625	7.87	         	            	         	            
5.18	11.219	8.633	86.959	         	            	8.633	0.35	8.633	7.87	         	            	         	            
5.185	11.178	8.642	86.97	         	            	8.642	0.36	8.642	7.87	         	            	         	            
5.19	11.141	8.65	86.97	         	            	8.65	0.37	8.65	7.87	         	            	         	            
5.195	11.089	8.658	86.981	         	            	8.658	0.36	8.658	7.87	         	            	         	            
5.2	11.038	8.667	86.981	         	            	8.667	0.36	8.667	7.87	         	            	         	            
5.205	10.984	8.675	86.984	         	            	8.675	0.36	8.675	7.87	         	            	         	            
5.21	10.944	8.683	86.984	         	            	8.683	0.36	8.683	7.87	         	            	         	            
5.215	10.906	8.692	86.983	         	            	8.692	0.36	8.692	7.87	         	            	         	            
5.22	10.857	8.7	86.983	         	            	8.7	0.35	8.7	7.87	         	            	         	            
5.225	10.81	8.708	86.981	         	            	8.708	0.36	8.708	7.87	         	            	         	            
5.23	10.759	8.717	86.981	         	            	8.717	0.36	8.717	7.87	         	            	         	            
5.235	10.719	8.725	86.977	         	            	8.725	0.36	8.725	7.87	         	            	         	            
5.24	10.67	8.733	86.977	         	            	8.733	0.36	8.733	7.87	         	            	         	            
5.245	10.62	8.742	86.967	         	            	8.742	0.36	8.742	7.87	         	            	         	            
5.25	10.564	8.75	86.967	         	            	8.75	0.36	8.75	7.87	         	            	         	            
5.255	10.5	8.758	86.949	         	            	8.758	0.36	8.758	7.87	         	            	         	            
5.26	10.449	8.767	86.949	         	            	8.767	0.36	8.767	7.87	         	            	         	            
5.265	10.393	8.775	86.937	         	            	8.775	0.37	8.775	7.87	         	            	         	            
5.27	10.342	8.783	86.937	         	            	8.783	0.37	8.783	7.87	         	            	         	            
5.275	10.279	8.792	86.92	         	            	8.792	0.37	8.792	7.87	         	            	         	            
